"Gene_Symbol","Condition","Mean_Intensity","SD_Intensity","N_Replicates","CV_percent"
"SMT3","maf1D_YPGly_30C",121870.986,13344.0447504495,3,10.9493204153198
"SMT3","maf1D_YPGly_37C",121400.492666667,51747.8913341648,3,42.6257671591587
"SMT3","rpc128_YPD_Glucose",185293.362933333,21031.5101018884,3,11.3503850159249
"SMT3","rpc128_YPGly_30C",140854.1698,11652.3205527372,3,8.2726131354737
"SNC2","WT_YPD_Glucose",196356.743233333,29580.3443251384,3,15.0645930656874
"SNC2","WT_YPGly_30C",333294.089533333,269674.764294671,3,80.9119551661599
"SNC2","WT_YPGly_37C",208738.632166667,77755.8486825178,3,37.250339276169
"SNC2","maf1D_YPD_Glucose",125831.271633333,3905.71818583607,3,3.103932857976
"SNC2","maf1D_YPGly_30C",199233.726833333,59758.5811424725,3,29.9942093601767
"SNC2","maf1D_YPGly_37C",153605.457263333,86315.2290161777,3,56.1928140796478
"SNC2","rpc128_YPD_Glucose",195272.4262,65346.6542905891,3,33.4643531410115
"SNC2","rpc128_YPGly_30C",179489.872833333,34279.9486866383,3,19.098541965356
"SNF1","WT_YPD_Glucose",353315.594466667,148776.757088419,3,42.1087434063019
"SNF1","WT_YPGly_30C",265595.416466667,90687.5372573628,3,34.144993337543
"SNF1","WT_YPGly_37C",233204.2015,26786.4796778898,3,11.4862766217743
"SNF1","maf1D_YPD_Glucose",219149.151866667,70215.712681766,3,32.0401480378469
"SNF1","maf1D_YPGly_30C",244030.7126,25674.8046583044,3,10.5211366162705
"SNF1","maf1D_YPGly_37C",382312.2625,16386.1778417983,3,4.28607174006046
"SNF1","rpc128_YPD_Glucose",298902.273966667,129396.31672038,3,43.2905093036563
"SNF1","rpc128_YPGly_30C",500335.675733333,58166.8354925789,3,11.6255622602415
"SNF4","WT_YPD_Glucose",330402.528666667,105283.404505022,3,31.8651933233959
"SNF4","WT_YPGly_30C",400496.61,132142.161388439,3,32.9945767552037
"SNF4","WT_YPGly_37C",468691.8381,16562.3414367055,3,3.53373796818108
"SNF4","maf1D_YPD_Glucose",283812.207533333,128436.497478269,3,45.2540426624125
"SNF4","maf1D_YPGly_30C",465716.690066667,59241.078889532,3,12.7204113902492
"SNF4","maf1D_YPGly_37C",534289.533166667,27814.6503339072,3,5.20591338727024
"SNF4","rpc128_YPD_Glucose",391970.3019,164161.589051326,3,41.8811293242332
"SNF4","rpc128_YPGly_30C",573393.237666667,69034.7418833401,3,12.0396853936168
"SNL1","WT_YPD_Glucose",236126.6177,12245.531691904,3,5.18600224370386
"SNL1","WT_YPGly_30C",140778.226066667,8738.59466640738,3,6.20734818910784
"SNL1","WT_YPGly_37C",85331.77599,23133.0104563076,3,27.10949137988
"SNL1","maf1D_YPD_Glucose",247353.887366667,51448.7268893337,3,20.7996435540422
"SNL1","maf1D_YPGly_30C",62127.86082,11920.2000230694,3,19.1865611751952
"SNL1","maf1D_YPGly_37C",114262.96004,20256.1272902052,3,17.7276409460372
"SNL1","rpc128_YPD_Glucose",377528.771666667,34462.1241278966,3,9.12834377516647
"SNL1","rpc128_YPGly_30C",183857.7048,55947.0677872372,3,30.4295475939376
"SNQ2","WT_YPD_Glucose",407889.154166667,83849.8203813118,3,20.5570115127528
"SNQ2","WT_YPGly_30C",139134.092966667,51479.3785606324,3,36.9998304965884
"SNQ2","WT_YPGly_37C",102796.803943333,10008.5249289444,3,9.73622189116069
"SNQ2","maf1D_YPD_Glucose",344725.014166667,44496.4769452172,3,12.90781785963
"SNQ2","maf1D_YPGly_30C",103744.078716667,45793.771684839,3,44.1410943654003
"SNQ2","maf1D_YPGly_37C",154326.133906667,54819.2089897275,3,35.521662859047
"SNQ2","rpc128_YPD_Glucose",798126.665466667,132697.22219707,3,16.6260855499022
"SNQ2","rpc128_YPGly_30C",132480.507333333,29091.7654756452,3,21.9592799433109
"SNU13","WT_YPD_Glucose",281903.699466667,48748.2041751134,3,17.2925024635505
"SNU13","WT_YPGly_30C",284339.7577,13187.7817345058,3,4.6380364959092
"SNU13","WT_YPGly_37C",133405.0522,11693.8627048201,3,8.76568204275258
"SNU13","maf1D_YPD_Glucose",347965.703633333,87106.4887621279,3,25.0330672973207
"SNU13","maf1D_YPGly_30C",142240.789666667,8132.95187526553,3,5.71773532354865
"SNU13","maf1D_YPGly_37C",136697.7541,33801.5570511668,3,24.7272219457531
"SNU13","rpc128_YPD_Glucose",789889.334833333,96867.2032170512,3,12.263389179383
"SNU13","rpc128_YPGly_30C",147051.674933333,35448.8597525718,3,24.1063964546087
"SOD1","WT_YPD_Glucose",2146716.67866667,505397.222043607,3,23.542800364206
"SOD1","WT_YPGly_30C",8430680.46133333,2807629.68579489,3,33.3025275797354
"SOD1","WT_YPGly_37C",3933150.10133333,1014359.70388245,3,25.7900074431073
"SOD1","maf1D_YPD_Glucose",622047.168266667,179435.237285045,3,28.8459214089891
"SOD1","maf1D_YPGly_30C",3030165.86366667,774300.91353395,3,25.5530868068391
"SOD1","maf1D_YPGly_37C",5215062.389,953169.548940574,3,18.2772415331228
"SOD1","rpc128_YPD_Glucose",1775996.96,394553.586298914,3,22.2158931116027
"SOD1","rpc128_YPGly_30C",4379613.26466667,128977.959787888,3,2.94496230588306
"SOD2","WT_YPD_Glucose",555027.280033333,63357.9582184157,3,11.4152872295954
"SOD2","WT_YPGly_30C",3196570.37,253195.01750205,3,7.92083352452678
"SOD2","WT_YPGly_37C",1167995.016,118976.322197024,3,10.1863724217316
"SOD2","maf1D_YPD_Glucose",586976.185,101374.642021052,3,17.2706567338932
"SOD2","maf1D_YPGly_30C",1026359.53603333,247820.936476872,3,24.1456261452638
"SOD2","maf1D_YPGly_37C",1829863.12033333,320219.284027847,3,17.4996304624968
"SOD2","rpc128_YPD_Glucose",889966.213133333,61474.5926955296,3,6.90751983483665
"SOD2","rpc128_YPGly_30C",1610578.82466667,318052.190836625,3,19.74769480174
"SOF1","WT_YPD_Glucose",11052.6723333333,10905.1342110067,3,98.665136196233
"SOF1","WT_YPGly_30C",5219.14496866667,1932.11464216135,3,37.0197542655142
"SOF1","WT_YPGly_37C",5760.07646533333,3411.14412050185,3,59.2204659266525
"SOF1","maf1D_YPD_Glucose",14069.98893,11460.3524010353,3,81.4524621025081
"SOF1","maf1D_YPGly_30C",15091.615029,9377.00641058183,3,62.133882904931
"SOF1","maf1D_YPGly_37C",4881.36861133333,2197.43235301179,3,45.0167264137745
"SOF1","rpc128_YPD_Glucose",13468.8601743333,16127.9483606654,3,119.742488613842
"SOF1","rpc128_YPGly_30C",14955.6976043333,9044.77143949282,3,60.4770949425465
"SOL3","WT_YPD_Glucose",867770.761266667,102001.067465969,3,11.7543793843757
"SOL3","WT_YPGly_30C",579656.0952,221405.043161811,3,38.1959311728481
"SOL3","WT_YPGly_37C",166081.044533333,40633.8113084768,3,24.4662546666013
"SOL3","maf1D_YPD_Glucose",546770.3454,84965.073705933,3,15.5394443792988
"SOL3","maf1D_YPGly_30C",199336.3737,96252.8289665277,3,48.2866358908423
"SOL3","maf1D_YPGly_37C",246574.094266667,6118.29285275656,3,2.48132021774344
"SOL3","rpc128_YPD_Glucose",1108362.03066667,5868.71165656121,3,0.529494108800466
"SOL3","rpc128_YPGly_30C",423701.2434,19252.4462297159,3,4.54387295992435
"SOL4","WT_YPD_Glucose",186384.935733333,27096.9157126526,3,14.5381468765378
"SOL4","WT_YPGly_30C",2277692.18933333,1398285.12336034,3,61.3904341380566
"SOL4","WT_YPGly_37C",1295496.078,258509.574926833,3,19.9544853370705
"SOL4","maf1D_YPD_Glucose",121703.865296667,26658.9813270465,3,21.9047942824678
"SOL4","maf1D_YPGly_30C",1233258.30563333,685330.947405376,3,55.570754664687
"SOL4","maf1D_YPGly_37C",1194066.33166667,122284.964016023,3,10.2410528438013
"SOL4","rpc128_YPD_Glucose",275551.493666667,68102.1078807421,3,24.7148389488046
"SOL4","rpc128_YPGly_30C",2018640.742,191485.425228438,3,9.48585953133597
"SPB1","WT_YPD_Glucose",28384.7081066667,7024.3567315652,3,24.7469753966411
"SPB1","WT_YPGly_30C",15482.6883723333,7905.25693917623,3,51.0586840545242
"SPB1","WT_YPGly_37C",14110.2096323333,4546.68133182929,3,32.222634888504
"SPB1","maf1D_YPD_Glucose",21797.9469733333,7127.78291741346,3,32.6993313917741
"SPB1","maf1D_YPGly_30C",9144.514528,8057.80972546182,3,88.1163204540739
"SPB1","maf1D_YPGly_37C",18414.13686,7217.30067876621,3,39.1943468957481
"SPB1","rpc128_YPD_Glucose",42515.1728133333,4136.39794162916,3,9.7292276331332
"SPB1","rpc128_YPGly_30C",8489.42834933333,2630.58796563093,3,30.9866325196973
"SPB4","WT_YPD_Glucose",79299.3301033333,53129.2167406447,3,66.9983172258997
"SPB4","WT_YPGly_30C",27735.1124666667,8400.8266893207,3,30.2894992743123
"SPB4","WT_YPGly_37C",17754.8585866667,11040.6461592176,3,62.1838022833296
"SPB4","maf1D_YPD_Glucose",116938.959466667,17052.7729200036,3,14.5826275501147
"SPB4","maf1D_YPGly_30C",11371.693523,5688.89131865481,3,50.0267731200164
"SPB4","maf1D_YPGly_37C",16489.7484816667,12617.2752422338,3,76.5158744310851
"SPB4","rpc128_YPD_Glucose",120504.200333333,94961.1529117976,3,78.8031891412252
"SPB4","rpc128_YPGly_30C",14441.178559,19654.8030090745,3,136.102485879348
"SPC3","WT_YPD_Glucose",70892.4484853333,103463.150384575,3,145.943824194448
"SPC3","WT_YPGly_30C",58997.4818333333,38148.1054246567,3,64.6605655685853
"SPC3","WT_YPGly_37C",57373.2655566667,11762.3995648937,3,20.5015340346562
"SPC3","maf1D_YPD_Glucose",88875.3455366667,74807.1762106847,3,84.1708977433141
"SPC3","maf1D_YPGly_30C",60341.0795866667,16628.1336184816,3,27.556904404733
"SPC3","maf1D_YPGly_37C",82450.6466293333,87915.1228528006,3,106.62757230763
"SPC3","rpc128_YPD_Glucose",101557.51656,61674.6891895595,3,60.7288276423362
"SPC3","rpc128_YPGly_30C",55946.6226466667,42190.738812675,3,75.412485717203
"SPE2","WT_YPD_Glucose",121598.2637,21313.504849547,3,17.5278036059219
"SPE2","WT_YPGly_30C",60086.26603,20872.2882956176,3,34.7372031492129
"SPE2","WT_YPGly_37C",46157.1943533333,3806.18383291423,3,8.24613342782035
"SPE2","maf1D_YPD_Glucose",105235.572003333,15392.9836061116,3,14.6271677086755
"SPE2","maf1D_YPGly_30C",17627.0747466667,6063.37242333907,3,34.3980638335108
"SPE2","maf1D_YPGly_37C",45550.4189566667,2231.45230181095,3,4.89886230011141
"SPE2","rpc128_YPD_Glucose",117144.423423333,19296.2161740247,3,16.4721594166651
"SPE2","rpc128_YPGly_30C",79059.4040966667,8461.37736564648,3,10.7025564666547
"SPE3","WT_YPD_Glucose",4250572.91566667,746209.388009073,3,17.5555014068506
"SPE3","WT_YPGly_30C",3849770.333,505387.850810703,3,13.1277402830644
"SPE3","WT_YPGly_37C",1635904.73366667,241202.373872817,3,14.7442799637968
"SPE3","maf1D_YPD_Glucose",2876599.373,326435.874486655,3,11.3479783646833
"SPE3","maf1D_YPGly_30C",1175658.5847,252631.515481069,3,21.4885102502386
"SPE3","maf1D_YPGly_37C",1896728.63533333,92020.2394335724,3,4.85152370873552
"SPE3","rpc128_YPD_Glucose",5917531.261,761469.276903308,3,12.8680228851825
"SPE3","rpc128_YPGly_30C",3287791.43366667,166242.712434033,3,5.05636430376098
"SPF1","WT_YPD_Glucose",1074771.23743333,162899.823288303,3,15.1566973151724
"SPF1","WT_YPGly_30C",554138.6727,92838.4199325075,3,16.7536438993076
"SPF1","WT_YPGly_37C",330735.4016,111170.361136768,3,33.613081816751
"SPF1","maf1D_YPD_Glucose",841726.568266667,42603.8468942239,3,5.06148296850796
"SPF1","maf1D_YPGly_30C",271492.527566667,64710.8306931001,3,23.8352161192392
"SPF1","maf1D_YPGly_37C",368600.063466667,9443.98203676992,3,2.56212165238109
"SPF1","rpc128_YPD_Glucose",1162204.15403333,167729.919070085,3,14.4320529648764
"SPF1","rpc128_YPGly_30C",481783.892266667,29734.6007017408,3,6.1717714475358
"SPG1","WT_YPD_Glucose",14815.6903376667,4475.53825638536,3,30.2080979986938
"SPG1","WT_YPGly_30C",102336.704103333,88948.4896963999,3,86.9174852520022
"SPG1","WT_YPGly_37C",63699.4450266667,6712.9388106139,3,10.5384572939429
"SPG1","maf1D_YPD_Glucose",12000.494229,6939.321356429,3,57.8252963920408
"SPG1","maf1D_YPGly_30C",181492.077933333,88996.3322432996,3,49.0359321777065
"SPG1","maf1D_YPGly_37C",134115.556033333,6738.40436542591,3,5.0243272031405
"SPG1","rpc128_YPD_Glucose",15722.2559433333,4941.93248724394,3,31.4327187208745
"SPG1","rpc128_YPGly_30C",56509.3668833333,6158.7146514231,3,10.8985730881362
"SPG4","WT_YPD_Glucose",119970.276523333,59008.9543136929,3,49.1863118296774
"SPG4","WT_YPGly_30C",2182688.25133333,1278182.71462896,3,58.5600217460353
"SPG4","WT_YPGly_37C",1030297.2028,377311.766227697,3,36.6216432697566
"SPG4","maf1D_YPD_Glucose",91444.7311833333,32543.2164891154,3,35.5878529774132
"SPG4","maf1D_YPGly_30C",1302623.197,567208.90650637,3,43.5435901811574
"SPG4","maf1D_YPGly_37C",1502703.62566667,308889.324483623,3,20.5555719176884
"SPG4","rpc128_YPD_Glucose",74555.9240733333,24338.5138919998,3,32.6446411797678
"SPG4","rpc128_YPGly_30C",1409000.61166667,141134.141729351,3,10.0166132335746
"SPN1","WT_YPD_Glucose",245489.255,24106.3580680791,3,9.81972024318503
"SPN1","WT_YPGly_30C",204967.078433333,20079.8230743164,3,9.79660891290278
"SPN1","WT_YPGly_37C",97894.88955,31498.8121678498,3,32.1761557857029
"SPN1","maf1D_YPD_Glucose",218101.026566667,48840.4773061483,3,22.3935109682848
"SPN1","maf1D_YPGly_30C",74842.53758,20623.4183313869,3,27.5557443644162
"SPN1","maf1D_YPGly_37C",139561.771066667,20744.6543300696,3,14.8641380598131
"SPN1","rpc128_YPD_Glucose",341031.926166667,25765.1480490284,3,7.55505454830544
"SPN1","rpc128_YPGly_30C",153993.670466667,26827.9589079702,3,17.4214685750849
"SPS100","WT_YPD_Glucose",200928.794836667,101348.88857949,3,50.4402012971193
"SPS100","WT_YPGly_30C",823206.237933333,27341.901700758,3,3.32139146192576
"SPS100","WT_YPGly_37C",240274.377666667,99702.3886328902,3,41.4952229201932
"SPS100","maf1D_YPD_Glucose",45167.28708,21630.0504218527,3,47.8887527239387
"SPS100","maf1D_YPGly_30C",50761.8523666667,10858.9807139486,3,21.3920103535845
"SPS100","maf1D_YPGly_37C",346640.4461,75842.2233872156,3,21.8792193007207
"SPS100","rpc128_YPD_Glucose",128027.09367,109112.797267123,3,85.2263330669446
"SPS100","rpc128_YPGly_30C",636575.1652,103819.977108732,3,16.3091466309581
"SPS19","WT_YPD_Glucose",76616.9729733333,15101.4249816012,3,19.7102866317327
"SPS19","WT_YPGly_30C",723347.561233333,116464.272332144,3,16.1007347745209
"SPS19","WT_YPGly_37C",348438.130333333,109297.264694231,3,31.3677680997978
"SPS19","maf1D_YPD_Glucose",62948.5244633333,19469.0235495897,3,30.928482781086
"SPS19","maf1D_YPGly_30C",246720.991966667,66029.8280115338,3,26.7629549821423
"SPS19","maf1D_YPGly_37C",333483.434566667,84481.6544848037,3,25.3330887618392
"SPS19","rpc128_YPD_Glucose",136789.6738,24067.1045477008,3,17.5942407632972
"SPS19","rpc128_YPGly_30C",476261.7329,61662.257099952,3,12.947136593252
"SPT15","WT_YPD_Glucose",18046.49137,5503.23401941916,3,30.494758823688
"SPT15","WT_YPGly_30C",23572.837856,25719.505505706,3,109.106530417845
"SPT15","WT_YPGly_37C",11966.5598853333,8845.66825784239,3,73.9198929567384
"SPT15","maf1D_YPD_Glucose",12943.1393603333,4306.3084575783,3,33.270973429953
"SPT15","maf1D_YPGly_30C",20920.0925033333,10369.5836086612,3,49.5675801003698
"SPT15","maf1D_YPGly_37C",7069.53178133333,4093.10598670404,3,57.8978369898787
"SPT15","rpc128_YPD_Glucose",23863.90407,11155.9063696288,3,46.7480355976339
"SPT15","rpc128_YPGly_30C",12021.2892433333,1357.34241191475,3,11.2911550869429
"SPT16","WT_YPD_Glucose",669186.9092,138066.345674414,3,20.6319555532653
"SPT16","WT_YPGly_30C",531236.840666667,200868.216983053,3,37.811424510954
"SPT16","WT_YPGly_37C",438543.2351,115659.471573381,3,26.3735619013728
"SPT16","maf1D_YPD_Glucose",482404.3651,29423.4377892892,3,6.09933075194912
"SPT16","maf1D_YPGly_30C",540542.2161,159588.577206107,3,29.523795265712
"SPT16","maf1D_YPGly_37C",534547.0524,92171.277287578,3,17.2428744810675
"SPT16","rpc128_YPD_Glucose",795302.378866667,115544.698398606,3,14.5283984392529
"SPT16","rpc128_YPGly_30C",518578.587566667,41782.6722181221,3,8.05715338424972
"SPT5","WT_YPD_Glucose",198752.968133333,15079.0949915519,3,7.58685273139473
"SPT5","WT_YPGly_30C",123190.9987,9879.74352961619,3,8.01985829636446
"SPT5","WT_YPGly_37C",52432.5911833333,17589.1257267441,3,33.5461691474351
"SPT5","maf1D_YPD_Glucose",153944.823366667,24045.207795099,3,15.6193675560159
"SPT5","maf1D_YPGly_30C",44382.56949,14745.5047293053,3,33.2236391420006
"SPT5","maf1D_YPGly_37C",82604.97565,27204.7971951333,3,32.9336059735686
"SPT5","rpc128_YPD_Glucose",280614.871033333,20305.1306434394,3,7.23594247470492
"SPT5","rpc128_YPGly_30C",129845.9536,17294.6929706577,3,13.3193930893952
"SPT6","WT_YPD_Glucose",422387.241833333,55876.1719406201,3,13.2286599609625
"SPT6","WT_YPGly_30C",457681.179066667,171113.581639561,3,37.3870697476586
"SPT6","WT_YPGly_37C",234546.956766667,83521.0168848042,3,35.6095078086616
"SPT6","maf1D_YPD_Glucose",377486.843666667,39890.3731386315,3,10.5673545470252
"SPT6","maf1D_YPGly_30C",244256.9749,117430.857387574,3,48.0767672798908
"SPT6","maf1D_YPGly_37C",311155.794166667,39039.3083984729,3,12.5465471414496
"SPT6","rpc128_YPD_Glucose",546266.548166667,2643.30642026999,3,0.483885829938009
"SPT6","rpc128_YPGly_30C",341641.073633333,130443.947284673,3,38.1815763243598
"SQT1","WT_YPD_Glucose",144829.795933333,4825.39242428118,3,3.33176774377446
"SQT1","WT_YPGly_30C",116061.38874,66662.1957185094,3,57.4370136720022
"SQT1","WT_YPGly_37C",69083.8784333333,12457.9109485831,3,18.0330219308765
"SQT1","maf1D_YPD_Glucose",124795.464866667,10031.7231510245,3,8.03853181823757
"SQT1","maf1D_YPGly_30C",75362.9686633333,37888.9900103866,3,50.2753416995114
"SQT1","maf1D_YPGly_37C",69193.0702333333,20910.4376394906,3,30.2204217401776
"SQT1","rpc128_YPD_Glucose",245790.139133333,9482.2523635783,3,3.8578652491972
"SQT1","rpc128_YPGly_30C",94642.75146,13577.9140399574,3,14.3464912320264
"SRM1","WT_YPD_Glucose",555947.933066667,147807.560387269,3,26.5865833104096
"SRM1","WT_YPGly_30C",291372.482733333,12776.2953577698,3,4.38486683365457
"SRM1","WT_YPGly_37C",227980.020866667,40295.9182057941,3,17.6751971741248
"SRM1","maf1D_YPD_Glucose",330486.8067,11528.1786041986,3,3.48824169996696
"SRM1","maf1D_YPGly_30C",228669.3803,60943.0149863058,3,26.6511480051909
"SRM1","maf1D_YPGly_37C",214488.5758,14627.0404869485,3,6.81949629829587
"SRM1","rpc128_YPD_Glucose",625394.7654,21173.3447282545,3,3.38559673020482
"SRM1","rpc128_YPGly_30C",299776.2319,46825.3910591837,3,15.6201146309704
"SRO9","WT_YPD_Glucose",346240.8188,65062.766637401,3,18.79118899467
"SRO9","WT_YPGly_30C",107675.444183333,18761.4948220283,3,17.424116486656
"SRO9","WT_YPGly_37C",53257.2958033333,9573.01107695931,3,17.9750228256241
"SRO9","maf1D_YPD_Glucose",255193.944233333,28703.6126691508,3,11.2477640311504
"SRO9","maf1D_YPGly_30C",36062.61514,10389.5917593721,3,28.8098678341499
"SRO9","maf1D_YPGly_37C",26642.7061133333,5725.19533212289,3,21.4887906197251
"SRO9","rpc128_YPD_Glucose",414946.733366667,38053.2789294313,3,9.17064188472731
"SRO9","rpc128_YPGly_30C",50163.23751,22850.3573376486,3,45.5519987781758
"SRP1","WT_YPD_Glucose",637226.593066667,197845.915813579,3,31.0479691158903
"SRP1","WT_YPGly_30C",523509.995066667,46897.806993173,3,8.95834032494465
"SRP1","WT_YPGly_37C",326176.115733333,51310.5028744012,3,15.7309197085265
"SRP1","maf1D_YPD_Glucose",591463.600333333,36278.7408700496,3,6.13372333472489
"SRP1","maf1D_YPGly_30C",266279.287133333,35060.3167067613,3,13.1667457443679
"SRP1","maf1D_YPGly_37C",532265.176966667,115543.362041983,3,21.7078567304467
"SRP1","rpc128_YPD_Glucose",978120.917433333,65718.8804156115,3,6.71889121726003
"SRP1","rpc128_YPGly_30C",625398.927666667,84239.2879997387,3,13.4696885896545
"SRP101","WT_YPD_Glucose",99193.72497,21690.4179536847,3,21.8667238882749
"SRP101","WT_YPGly_30C",61505.0552233333,7394.60712038773,3,12.0227631591206
"SRP101","WT_YPGly_37C",40421.1719333333,16993.0526960353,3,42.0399802461492
"SRP101","maf1D_YPD_Glucose",89658.47757,11126.1998440129,3,12.409534653682
"SRP101","maf1D_YPGly_30C",26003.0140166667,10216.753313177,3,39.2906503324136
"SRP101","maf1D_YPGly_37C",60543.2286666667,8428.28806549864,3,13.9211076962914
"SRP101","rpc128_YPD_Glucose",152869.769433333,6218.25836951723,3,4.06768348808757
"SRP101","rpc128_YPGly_30C",68305.5851933333,5352.01764163107,3,7.83540266360741
"SRP40","WT_YPD_Glucose",82642.10898,11990.5215249591,3,14.5089732981777
"SRP40","WT_YPGly_30C",49914.8274533333,36692.2751793278,3,73.5097706460718
"SRP40","WT_YPGly_37C",24196.17154,1212.83455674176,3,5.01250602698349
"SRP40","maf1D_YPD_Glucose",59660.4828566667,6854.83709348731,3,11.489744576751
"SRP40","maf1D_YPGly_30C",30879.395493,28302.0279187932,3,91.6534390228232
"SRP40","maf1D_YPGly_37C",26697.0623466667,3697.07426333904,3,13.8482437330812
"SRP40","rpc128_YPD_Glucose",102366.91366,9211.46523624746,3,8.9984790074284
"SRP40","rpc128_YPGly_30C",37566.2368766667,3971.32343880452,3,10.5715231787595
"SRP54","WT_YPD_Glucose",169814.984233333,31170.6404390643,3,18.3556478127009
"SRP54","WT_YPGly_30C",155299.531366667,57313.9911096905,3,36.905450135822
"SRP54","WT_YPGly_37C",135357.685696667,62651.3901608618,3,46.2858018282479
"SRP54","maf1D_YPD_Glucose",131228.2611,9487.35751902585,3,7.22966031821163
"SRP54","maf1D_YPGly_30C",140832.428333333,12051.696007824,3,8.55747227428267
"SRP54","maf1D_YPGly_37C",137320.500066667,15146.0237132098,3,11.029688725177
"SRP54","rpc128_YPD_Glucose",192003.5142,16280.8082611926,3,8.47943243592599
"SRP54","rpc128_YPGly_30C",140582.561966667,1292.45509851913,3,0.9193566260555
"SRP68","WT_YPD_Glucose",72404.67967,21466.0151758507,3,29.6472759408463
"SRP68","WT_YPGly_30C",54879.88684,13112.0665630017,3,23.8922988329574
"SRP68","WT_YPGly_37C",49654.1988166667,11577.0555736436,3,23.3153607339199
"SRP68","maf1D_YPD_Glucose",60333.0217466667,32429.0683565762,3,53.7501146432599
"SRP68","maf1D_YPGly_30C",46816.49884,530.994091344216,3,1.13420290816479
"SRP68","maf1D_YPGly_37C",57369.2650533333,535.881582681395,3,0.934091768795038
"SRP68","rpc128_YPD_Glucose",77605.9800166667,32286.4500850129,3,41.603044092838
"SRP68","rpc128_YPGly_30C",80234.06854,20223.6805345225,3,25.205851956068
"SRP72","WT_YPD_Glucose",396665.983866667,34248.3318339578,3,8.63404809762308
"SRP72","WT_YPGly_30C",181707.0613,6963.96492860101,3,3.83252300641384
"SRP72","WT_YPGly_37C",153131.891133333,10362.8023440025,3,6.7672398396618
"SRP72","maf1D_YPD_Glucose",209935.738066667,39300.2984345773,3,18.7201563661816
"SRP72","maf1D_YPGly_30C",145521.649033333,24185.3521037984,3,16.6197622583692
"SRP72","maf1D_YPGly_37C",204834.901033333,26702.0023667146,3,13.035865583458
"SRP72","rpc128_YPD_Glucose",478904.988566667,28623.3884681051,3,5.97684074116104
"SRP72","rpc128_YPGly_30C",314045.921966667,40304.1079240285,3,12.8338262352302
"SRV2","WT_YPD_Glucose",154193.192233333,14494.0061824883,3,9.39990019828836
"SRV2","WT_YPGly_30C",376573.248233333,104750.367282952,3,27.8167309479313
"SRV2","WT_YPGly_37C",235853.7615,44111.0722772465,3,18.702721549449
"SRV2","maf1D_YPD_Glucose",165721.350066667,2160.5386432388,3,1.30371774208312
"SRV2","maf1D_YPGly_30C",200459.2138,67988.6342120024,3,33.916442613526
"SRV2","maf1D_YPGly_37C",214570.8282,49968.9716751096,3,23.2878682038426
"SRV2","rpc128_YPD_Glucose",212331.563733333,28182.9232323812,3,13.2730728945114
"SRV2","rpc128_YPGly_30C",268716.181566667,49296.1731117173,3,18.3450705589486
"SSA1","WT_YPD_Glucose",1322450.86933333,156702.66618768,3,11.8494130724626
"SSA1","WT_YPGly_30C",4422866.69366667,1838589.07423336,3,41.5700766397986
"SSA1","WT_YPGly_37C",1675995.66266667,324845.642146706,3,19.3822483782473
"SSA1","maf1D_YPD_Glucose",694582.9301,66143.5987919116,3,9.52277919965422
"SSA1","maf1D_YPGly_30C",1275511.14033333,216532.846329393,3,16.9761626913589
"SSA1","maf1D_YPGly_37C",1515046.12633333,377342.103254979,3,24.9063112136533
"SSA1","rpc128_YPD_Glucose",1394619.00766667,306375.465288808,3,21.968398795984
"SSA1","rpc128_YPGly_30C",2920477.604,193942.567085925,3,6.64078254941224
"SSA2","WT_YPD_Glucose",15718387.0263333,7940279.31234175,3,50.5158659030296
"SSA2","WT_YPGly_30C",2434607.52433333,1027597.73839459,3,42.2079422709407
"SSA2","WT_YPGly_37C",1379537.24166667,168458.666411697,3,12.2112445625735
"SSA2","maf1D_YPD_Glucose",4763299.496,2355757.41553489,3,49.456420229573
"SSA2","maf1D_YPGly_30C",1700804.25433333,233085.52502669,3,13.7044297974227
"SSA2","maf1D_YPGly_37C",1837929.20133333,200457.173141913,3,10.9066863400663
"SSA2","rpc128_YPD_Glucose",12265132.3943333,6679308.76739502,3,54.4576980716569
"SSA2","rpc128_YPGly_30C",2170605.52666667,458990.02714707,3,21.1457135581852
"SSA3","WT_YPD_Glucose",161757.45882,83369.1622992135,3,51.5396093060443
"SSA3","WT_YPGly_30C",1710557.58616667,1206066.39342412,3,70.5072078939415
"SSA3","WT_YPGly_37C",697134.222366667,115576.429165531,3,16.5787914948669
"SSA3","maf1D_YPD_Glucose",248070.275,116312.686325488,3,46.8869905213301
"SSA3","maf1D_YPGly_30C",426155.054866667,289733.15674707,3,67.9877320328208
"SSA3","maf1D_YPGly_37C",465382.627866667,133782.493708033,3,28.7467743094102
"SSA3","rpc128_YPD_Glucose",229276.237466667,53556.4600182642,3,23.3589231095309
"SSA3","rpc128_YPGly_30C",1599748.939,216470.113059703,3,13.5315053370198
"SSA4","WT_YPD_Glucose",163321.8234,21528.0555842201,3,13.1813710721896
"SSA4","WT_YPGly_30C",669134.5182,150023.353702689,3,22.4205073303135
"SSA4","WT_YPGly_37C",348127.899833333,38418.214559285,3,11.0356609101649
"SSA4","maf1D_YPD_Glucose",244073.891333333,45134.7722533508,3,18.4922574089295
"SSA4","maf1D_YPGly_30C",249118.456033333,101834.956791098,3,40.8781261784443
"SSA4","maf1D_YPGly_37C",415411.995833333,57770.2810767113,3,13.9067435837576
"SSA4","rpc128_YPD_Glucose",265759.354166667,69272.2574465349,3,26.0657833338547
